user_id,session_id,messagenum,task_code,timestamp,module_num,solved
1,t000008,13,concept_guidance_non_procedural,1581420418.000000,2,1
1,t000009,1,vague_request,1578187835.000000,3,1
1,t000009,2,challenge_understanding,1578187925.000000,3,1
1,t000009,3,confusion,1578188015.000000,3,1
1,t000009,4,code_generation,1578188105.000000,3,1
1,t000009,5,direct_solution,1578188195.000000,3,1
1,t000009,6,confirmation,1578188285.000000,3,1
1,t000009,7,course_platform,1578188375.000000,3,1
1,t000009,8,code_generation,1578188465.000000,3,1
1,t000009,9,challenge_understanding,1578188555.000000,3,1
1,t000010,1,help_request,1581999497.000000,8,1
1,t000010,2,non_sequitur,1581999587.000000,8,1
1,t000010,3,course_platform,1581999677.000000,8,1
1,t000010,4,confirmation,1581999767.000000,8,1
1,t000010,5,confusion,1581999857.000000,8,1
1,t000010,6,confirmation,1581999947.000000,8,1
1,t000010,7,challenge_understanding,1582000037.000000,8,1
1,t000010,8,concept_guidance_procedural,1582000127.000000,8,1
1,t000010,9,debugging,1582000217.000000,8,1
1,t000010,10,confusion,1582000307.000000,8,1
1,t000010,11,concept_guidance_procedural,1582000397.000000,8,1
1,t000010,12,vague_request,1582000487.000000,8,1
1,t000010,13,concept_guidance_non_procedural,1582000577.000000,8,1
1,t000010,14,debugging,1582000667.000000,8,1
1,t000010,15,debugging,1582000757.000000,8,1
1,t000010,16,confusion,1582000847.000000,8,1
1,t000010,17,request_direction,1582000937.000000,8,1
1,t000010,18,concept_guidance_non_procedural,1582001027.000000,8,1
1,t000010,19,pasted_context_dump,1582001117.000000,8,1
1,t000010,20,pasted_context_dump,1582001207.000000,8,1
1,t000010,21,course_platform,1582001297.000000,8,1
2,t000011,1,confirmation,1579456576.000000,2,0
2,t000011,2,non_sequitur,1579456666.000000,2,0
2,t000011,3,challenge_understanding,1579456756.000000,2,0
2,t000011,4,confusion,1579456846.000000,2,0
2,t000011,5,observations,1579456936.000000,2,0
2,t000011,6,course_platform,1579457026.000000,2,0
2,t000011,7,direct_solution,1579457116.000000,2,0
2,t000011,8,pasted_context_dump,1579457206.000000,2,0
2,t000011,9,confusion,1579457296.000000,2,0
2,t000011,10,request_direction,1579457386.000000,2,0
2,t000011,11,request_direction,1579457476.000000,2,0
2,t000011,12,pasted_context_dump,1579457566.000000,2,0
2,t000011,13,concept_guidance_procedural,1579457656.000000,2,0
2,t000011,14,challenge_understanding,1579457746.000000,2,0
2,t000011,15,direct_solution,1579457836.000000,2,0
2,t000011,16,help_request,1579457926.000000,2,0
2,t000011,17,concept_guidance_procedural,1579458016.000000,2,0
2,t000011,18,confirmation,1579458106.000000,2,0
2,t000011,19,vague_request,1579458196.000000,2,0
2,t000012,1,request_direction,1584091749.000000,7,0
2,t000012,2,help_request,1584091839.000000,7,0
2,t000012,3,non_sequitur,1584091929.000000,7,0
2,t000012,4,confirmation,1584092019.000000,7,0
2,t000013,1,concept_guidance_procedural,1584803468.000000,4,0
2,t000013,2,challenge_understanding,1584803558.000000,4,0
2,t000014,1,pasted_context_dump,1578452404.000000,5,0
2,t000014,2,course_platform,1578452494.000000,5,0
2,t000014,3,concept_guidance_procedural,1578452584.000000,5,0
2,t000014,4,concept_guidance_non_procedural,1578452674.000000,5,0
2,t000014,5,code_generation,1578452764.000000,5,0
2,t000015,1,help_request,1582707578.000000,6,0
2,t000015,2,course_platform,1582707668.000000,6,0
2,t000015,3,vague_request,1582707758.000000,6,0
2,t000015,4,direct_solution,1582707848.000000,6,0
2,t000015,5,course_platform,1582707938.000000,6,0
2,t000015,6,concept_guidance_procedural,1582708028.000000,6,0
2,t000015,7,challenge_understanding,1582708118.000000,6,0
2,t000015,8,debugging,1582708208.000000,6,0
2,t000015,9,confirmation,1582708298.000000,6,0
2,t000015,10,observations,1582708388.000000,6,0
2,t000015,11,concept_guidance_non_procedural,1582708478.000000,6,0
2,t000015,12,concept_guidance_procedural,1582708568.000000,6,0
2,t000015,13,social_turn,1582708658.000000,6,0
2,t000015,14,challenge_understanding,1582708748.000000,6,0
2,t000015,15,vague_request,1582708838.000000,6,0
2,t000015,16,challenge_understanding,1582708928.000000,6,0
2,t000016,1,direct_solution,1580729278.000000,6,1
2,t000016,2,non_sequitur,1580729368.000000,6,1
2,t000016,3,direct_solution,1580729458.000000,6,1
2,t000016,4,confirmation,1580729548.000000,6,1
2,t000016,5,confusion,1580729638.000000,6,1
2,t000016,6,pasted_context_dump,1580729728.000000,6,1
2,t000016,7,code_generation,1580729818.000000,6,1
2,t000016,8,concept_guidance_non_procedural,1580729908.000000,6,1
2,t000016,9,social_turn,1580729998.000000,6,1
2,t000016,10,confusion,1580730088.000000,6,1
2,t000016,11,direct_solution,1580730178.000000,6,1
2,t000016,12,help_request,1580730268.000000,6,1
2,t000016,13,confusion,1580730358.000000,6,1
2,t000016,14,confusion,1580730448.000000,6,1
2,t000016,15,concept_guidance_procedural,1580730538.000000,6,1
2,t000016,16,help_request,1580730628.000000,6,1
2,t000016,17,concept_guidance_non_procedural,1580730718.000000,6,1
2,t000016,18,help_request,1580730808.000000,6,1
2,t000016,19,confusion,1580730898.000000,6,1
2,t000016,20,direct_solution,1580730988.000000,6,1
2,t000016,21,debugging,1580731078.000000,6,1
2,t000017,1,vague_request,1580968870.000000,4,0
2,t000017,2,social_turn,1580968960.000000,4,0
2,t000017,3,challenge_understanding,1580969050.000000,4,0
2,t000017,4,debugging,1580969140.000000,4,0
2,t000017,5,help_request,1580969230.000000,4,0
2,t000017,6,course_platform,1580969320.000000,4,0
2,t000017,7,non_sequitur,1580969410.000000,4,0
2,t000017,8,concept_guidance_procedural,1580969500.000000,4,0
2,t000017,9,direct_solution,1580969590.000000,4,0
2,t000017,10,non_sequitur,1580969680.000000,4,0
2,t000017,11,challenge_understanding,1580969770.000000,4,0
2,t000017,12,challenge_understanding,1580969860.000000,4,0
2,t000017,13,code_generation,1580969950.000000,4,0
2,t000017,14,concept_guidance_procedural,1580970040.000000,4,0
2,t000017,15,observations,1580970130.000000,4,0
2,t000017,16,help_request,1580970220.000000,4,0
2,t000017,17,observations,1580970310.000000,4,0
2,t000017,18,social_turn,1580970400.000000,4,0
2,t000017,19,vague_request,1580970490.000000,4,0
2,t000017,20,non_sequitur,1580970580.000000,4,0
3,t000018,1,observations,1583773927.000000,5,0
3,t000018,2,direct_solution,1583774017.000000,5,0
3,t000018,3,help_request,1583774107.000000,5,0
3,t000018,4,confirmation,1583774197.000000,5,0
3,t000018,5,debugging,1583774287.000000,5,0
3,t000018,6,confirmation,1583774377.000000,5,0
3,t000018,7,concept_guidance_non_procedural,1583774467.000000,5,0
3,t000018,8,concept_guidance_procedural,1583774557.000000,5,0
3,t000018,9,concept_guidance_procedural,1583774647.000000,5,0
3,t000018,10,observations,1583774737.000000,5,0
3,t000018,11,challenge_understanding,1583774827.000000,5,0
3,t000018,12,non_sequitur,1583774917.000000,5,0
3,t000018,13,vague_request,1583775007.000000,5,0
3,t000018,14,observations,1583775097.000000,5,0
3,t000018,15,social_turn,1583775187.000000,5,0
3,t000018,16,direct_solution,1583775277.000000,5,0
3,t000018,17,debugging,1583775367.000000,5,0
3,t000018,18,code_generation,1583775457.000000,5,0
3,t000018,19,request_direction,1583775547.000000,5,0
3,t000018,20,vague_request,1583775637.000000,5,0
3,t000018,21,help_request,1583775727.000000,5,0
3,t000018,22,code_generation,1583775817.000000,5,0
3,t000019,1,concept_guidance_procedural,1584464085.000000,3,0
3,t000019,2,non_sequitur,1584464175.000000,3,0
3,t000019,3,pasted_context_dump,1584464265.000000,3,0
3,t000019,4,pasted_context_dump,1584464355.000000,3,0
3,t000019,5,confirmation,1584464445.000000,3,0
3,t000019,6,help_request,1584464535.000000,3,0
3,t000019,7,code_generation,1584464625.000000,3,0
3,t000019,8,confirmation,1584464715.000000,3,0
3,t000019,9,debugging,1584464805.000000,3,0
3,t000019,10,pasted_context_dump,1584464895.000000,3,0
3,t000019,11,course_platform,1584464985.000000,3,0
3,t000019,12,debugging,1584465075.000000,3,0
3,t000019,13,debugging,1584465165.000000,3,0
3,t000019,14,social_turn,1584465255.000000,3,0
3,t000019,15,observations,1584465345.000000,3,0
3,t000019,16,confirmation,1584465435.000000,3,0
3,t000019,17,vague_request,1584465525.000000,3,0
3,t000019,18,concept_guidance_non_procedural,1584465615.000000,3,0
3,t000019,19,pasted_context_dump,1584465705.000000,3,0
3,t000019,20,pasted_context_dump,1584465795.000000,3,0
3,t000019,21,course_platform,1584465885.000000,3,0
3,t000020,1,observations,1578171446.000000,8,1
3,t000020,2,help_request,1578171536.000000,8,1
3,t000020,3,course_platform,1578171626.000000,8,1
3,t000021,1,request_direction,1583072686.000000,9,1
3,t000021,2,confusion,1583072776.000000,9,1
3,t000022,1,help_request,1582759123.000000,6,1
3,t000022,2,direct_solution,1582759213.000000,6,1
3,t000022,3,challenge_understanding,1582759303.000000,6,1
3,t000022,4,confusion,1582759393.000000,6,1
3,t000022,5,challenge_understanding,1582759483.000000,6,1
3,t000022,6,observations,1582759573.000000,6,1
3,t000022,7,help_request,1582759663.000000,6,1
3,t000022,8,code_generation,1582759753.000000,6,1
3,t000022,9,debugging,1582759843.000000,6,1
3,t000022,10,pasted_context_dump,1582759933.000000,6,1
3,t000022,11,course_platform,1582760023.000000,6,1
3,t000022,12,social_turn,1582760113.000000,6,1
3,t000022,13,debugging,1582760203.000000,6,1
3,t000022,14,observations,1582760293.000000,6,1
3,t000022,15,challenge_understanding,1582760383.000000,6,1
3,t000022,16,challenge_understanding,1582760473.000000,6,1
3,t000022,17,social_turn,1582760563.000000,6,1
3,t000022,18,request_direction,1582760653.000000,6,1
3,t000022,19,non_sequitur,1582760743.000000,6,1
3,t000023,1,challenge_understanding,1580421629.000000,2,0
3,t000023,2,concept_guidance_procedural,1580421719.000000,2,0
3,t000023,3,debugging,1580421809.000000,2,0
3,t000023,4,code_generation,1580421899.000000,2,0
3,t000023,5,pasted_context_dump,1580421989.000000,2,0
3,t000023,6,request_direction,1580422079.000000,2,0
3,t000023,7,pasted_context_dump,1580422169.000000,2,0
3,t000023,8,vague_request,1580422259.000000,2,0
3,t000023,9,non_sequitur,1580422349.000000,2,0
3,t000023,10,concept_guidance_non_procedural,1580422439.000000,2,0
3,t000024,1,direct_solution,1583440681.000000,3,1
3,t000024,2,non_sequitur,1583440771.000000,3,1
3,t000024,3,vague_request,1583440861.000000,3,1
3,t000025,1,concept_guidance_non_procedural,1584727842.000000,4,1
3,t000025,2,confusion,1584727932.000000,4,1
3,t000025,3,course_platform,1584728022.000000,4,1
3,t000025,4,challenge_understanding,1584728112.000000,4,1
3,t000026,1,concept_guidance_procedural,1582299543.000000,5,0
3,t000026,2,concept_guidance_procedural,1582299633.000000,5,0
3,t000026,3,direct_solution,1582299723.000000,5,0
3,t000026,4,direct_solution,1582299813.000000,5,0
3,t000026,5,direct_solution,1582299903.000000,5,0
3,t000026,6,observations,1582299993.000000,5,0
3,t000026,7,vague_request,1582300083.000000,5,0
3,t000026,8,direct_solution,1582300173.000000,5,0
3,t000026,9,code_generation,1582300263.000000,5,0
3,t000026,10,direct_solution,1582300353.000000,5,0
3,t000026,11,observations,1582300443.000000,5,0
3,t000026,12,challenge_understanding,1582300533.000000,5,0
3,t000026,13,vague_request,1582300623.000000,5,0
3,t000026,14,confusion,1582300713.000000,5,0
3,t000026,15,concept_guidance_procedural,1582300803.000000,5,0
3,t000026,16,concept_guidance_procedural,1582300893.000000,5,0
3,t000026,17,confirmation,1582300983.000000,5,0
3,t000026,18,request_direction,1582301073.000000,5,0
3,t000026,19,social_turn,1582301163.000000,5,0
3,t000027,1,concept_guidance_non_procedural,1578511421.000000,3,1
3,t000027,2,pasted_context_dump,1578511511.000000,3,1
3,t000027,3,course_platform,1578511601.000000,3,1
3,t000027,4,confirmation,1578511691.000000,3,1
3,t000027,5,observations,1578511781.000000,3,1
3,t000027,6,concept_guidance_non_procedural,1578511871.000000,3,1
3,t000027,7,request_direction,1578511961.000000,3,1
3,t000027,8,concept_guidance_non_procedural,1578512051.000000,3,1
3,t000027,9,request_direction,1578512141.000000,3,1
3,t000027,10,direct_solution,1578512231.000000,3,1
3,t000027,11,help_request,1578512321.000000,3,1
3,t000027,12,concept_guidance_non_procedural,1578512411.000000,3,1
3,t000027,13,course_platform,1578512501.000000,3,1
3,t000027,14,vague_request,1578512591.000000,3,1
3,t000027,15,non_sequitur,1578512681.000000,3,1
3,t000027,16,direct_solution,1578512771.000000,3,1
3,t000027,17,pasted_context_dump,1578512861.000000,3,1
3,t000027,18,request_direction,1578512951.000000,3,1
3,t000027,19,debugging,1578513041.000000,3,1
4,t000028,1,social_turn,1579420945.000000,1,1
4,t000028,2,pasted_context_dump,1579421035.000000,1,1
4,t000028,3,non_sequitur,1579421125.000000,1,1
4,t000028,4,concept_guidance_procedural,1579421215.000000,1,1
4,t000028,5,concept_guidance_non_procedural,1579421305.000000,1,1
4,t000028,6,debugging,1579421395.000000,1,1
4,t000028,7,direct_solution,1579421485.000000,1,1
4,t000028,8,concept_guidance_procedural,1579421575.000000,1,1
4,t000028,9,confusion,1579421665.000000,1,1
4,t000028,10,pasted_context_dump,1579421755.000000,1,1
4,t000028,11,concept_guidance_non_procedural,1579421845.000000,1,1
4,t000028,12,direct_solution,1579421935.000000,1,1
4,t000028,13,vague_request,1579422025.000000,1,1
4,t000028,14,observations,1579422115.000000,1,1
4,t000028,15,observations,1579422205.000000,1,1
4,t000028,16,confusion,1579422295.000000,1,1
4,t000028,17,confirmation,1579422385.000000,1,1
4,t000028,18,concept_guidance_procedural,1579422475.000000,1,1
4,t000028,19,concept_guidance_procedural,1579422565.000000,1,1
4,t000028,20,confirmation,1579422655.000000,1,1
4,t000028,21,social_turn,1579422745.000000,1,1
4,t000029,1,confusion,1578522873.000000,3,0
4,t000029,2,concept_guidance_non_procedural,1578522963.000000,3,0
4,t000029,3,social_turn,1578523053.000000,3,0
4,t000029,4,observations,1578523143.000000,3,0
4,t000029,5,concept_guidance_non_procedural,1578523233.000000,3,0
4,t000029,6,vague_request,1578523323.000000,3,0
4,t000029,7,code_generation,1578523413.000000,3,0
4,t000029,8,concept_guidance_procedural,1578523503.000000,3,0
4,t000029,9,concept_guidance_procedural,1578523593.000000,3,0
4,t000029,10,pasted_context_dump,1578523683.000000,3,0
4,t000029,11,social_turn,1578523773.000000,3,0
4,t000030,1,debugging,1578206956.000000,8,1
4,t000030,2,non_sequitur,1578207046.000000,8,1
4,t000030,3,confirmation,1578207136.000000,8,1
4,t000030,4,concept_guidance_non_procedural,1578207226.000000,8,1
4,t000030,5,direct_solution,1578207316.000000,8,1
4,t000030,6,pasted_context_dump,1578207406.000000,8,1
4,t000030,7,direct_solution,1578207496.000000,8,1
4,t000030,8,code_generation,1578207586.000000,8,1
4,t000030,9,debugging,1578207676.000000,8,1
4,t000030,10,concept_guidance_procedural,1578207766.000000,8,1
4,t000030,11,concept_guidance_non_procedural,1578207856.000000,8,1
4,t000030,12,course_platform,1578207946.000000,8,1
4,t000030,13,course_platform,1578208036.000000,8,1
4,t000030,14,direct_solution,1578208126.000000,8,1
4,t000030,15,vague_request,1578208216.000000,8,1
4,t000030,16,pasted_context_dump,1578208306.000000,8,1
4,t000030,17,confusion,1578208396.000000,8,1
4,t000030,18,code_generation,1578208486.000000,8,1
4,t000030,19,challenge_understanding,1578208576.000000,8,1
4,t000030,20,confirmation,1578208666.000000,8,1
4,t000030,21,help_request,1578208756.000000,8,1
4,t000030,22,debugging,1578208846.000000,8,1
4,t000031,1,confirmation,1581962582.000000,2,0
4,t000031,2,non_sequitur,1581962672.000000,2,0
4,t000031,3,confusion,1581962762.000000,2,0
4,t000031,4,concept_guidance_procedural,1581962852.000000,2,0
4,t000031,5,vague_request,1581962942.000000,2,0
4,t000031,6,vague_request,1581963032.000000,2,0
4,t000031,7,vague_request,1581963122.000000,2,0
4,t000031,8,social_turn,1581963212.000000,2,0
4,t000031,9,challenge_understanding,1581963302.000000,2,0
4,t000031,10,direct_solution,1581963392.000000,2,0
4,t000031,11,social_turn,1581963482.000000,2,0
4,t000031,12,request_direction,1581963572.000000,2,0
4,t000031,13,non_sequitur,1581963662.000000,2,0
4,t000031,14,concept_guidance_non_procedural,1581963752.000000,2,0
4,t000032,1,observations,1582033563.000000,5,0
4,t000032,2,concept_guidance_procedural,1582033653.000000,5,0
4,t000032,3,vague_request,1582033743.000000,5,0
4,t000032,4,concept_guidance_non_procedural,1582033833.000000,5,0
4,t000032,5,code_generation,1582033923.000000,5,0
4,t000032,6,concept_guidance_procedural,1582034013.000000,5,0
4,t000032,7,observations,1582034103.000000,5,0
4,t000032,8,observations,1582034193.000000,5,0
4,t000032,9,direct_solution,1582034283.000000,5,0
4,t000032,10,observations,1582034373.000000,5,0
4,t000032,11,code_generation,1582034463.000000,5,0
4,t000032,12,direct_solution,1582034553.000000,5,0
4,t000032,13,confusion,1582034643.000000,5,0
4,t000033,1,concept_guidance_non_procedural,1578955799.000000,3,1
4,t000033,2,concept_guidance_procedural,1578955889.000000,3,1
4,t000033,3,direct_solution,1578955979.000000,3,1
4,t000033,4,concept_guidance_procedural,1578956069.000000,3,1
4,t000033,5,vague_request,1578956159.000000,3,1
4,t000033,6,direct_solution,1578956249.000000,3,1
4,t000033,7,social_turn,1578956339.000000,3,1
4,t000033,8,concept_guidance_procedural,1578956429.000000,3,1
4,t000034,1,social_turn,1585332265.000000,7,1
4,t000034,2,observations,1585332355.000000,7,1
4,t000034,3,code_generation,1585332445.000000,7,1
4,t000034,4,request_direction,1585332535.000000,7,1
4,t000034,5,code_generation,1585332625.000000,7,1
4,t000034,6,confirmation,1585332715.000000,7,1
4,t000034,7,debugging,1585332805.000000,7,1
4,t000034,8,code_generation,1585332895.000000,7,1
4,t000034,9,social_turn,1585332985.000000,7,1
4,t000034,10,non_sequitur,1585333075.000000,7,1
4,t000034,11,code_generation,1585333165.000000,7,1
4,t000034,12,concept_guidance_procedural,1585333255.000000,7,1
4,t000034,13,pasted_context_dump,1585333345.000000,7,1
4,t000034,14,confirmation,1585333435.000000,7,1
4,t000035,1,course_platform,1583413822.000000,4,1
4,t000035,2,debugging,1583413912.000000,4,1
4,t000035,3,challenge_understanding,1583414002.000000,4,1
4,t000035,4,challenge_understanding,1583414092.000000,4,1
4,t000035,5,code_generation,1583414182.000000,4,1
4,t000035,6,vague_request,1583414272.000000,4,1
4,t000035,7,challenge_understanding,1583414362.000000,4,1
5,t000036,1,course_platform,1581430784.000000,4,1
5,t000036,2,concept_guidance_non_procedural,1581430874.000000,4,1
5,t000036,3,non_sequitur,1581430964.000000,4,1
5,t000036,4,social_turn,1581431054.000000,4,1
5,t000036,5,code_generation,1581431144.000000,4,1
5,t000036,6,concept_guidance_procedural,1581431234.000000,4,1
5,t000036,7,pasted_context_dump,1581431324.000000,4,1
5,t000036,8,confirmation,1581431414.000000,4,1
5,t000036,9,non_sequitur,1581431504.000000,4,1
5,t000036,10,confusion,1581431594.000000,4,1
5,t000036,11,debugging,1581431684.000000,4,1
5,t000036,12,non_sequitur,1581431774.000000,4,1
5,t000036,13,confusion,1581431864.000000,4,1
5,t000036,14,non_sequitur,1581431954.000000,4,1
5,t000036,15,help_request,1581432044.000000,4,1
5,t000036,16,non_sequitur,1581432134.000000,4,1
5,t000036,17,non_sequitur,1581432224.000000,4,1
5,t000036,18,request_direction,1581432314.000000,4,1
5,t000036,19,request_direction,1581432404.000000,4,1
5,t000036,20,concept_guidance_procedural,1581432494.000000,4,1
5,t000036,21,direct_solution,1581432584.000000,4,1
5,t000037,1,request_direction,1577865349.000000,8,1
5,t000037,2,social_turn,1577865439.000000,8,1
5,t000037,3,confirmation,1577865529.000000,8,1
5,t000037,4,non_sequitur,1577865619.000000,8,1
5,t000037,5,non_sequitur,1577865709.000000,8,1
5,t000037,6,pasted_context_dump,1577865799.000000,8,1
5,t000037,7,help_request,1577865889.000000,8,1
5,t000038,1,observations,1585757023.000000,1,0
5,t000038,2,code_generation,1585757113.000000,1,0
5,t000038,3,non_sequitur,1585757203.000000,1,0
5,t000039,1,code_generation,1577892737.000000,7,1
5,t000039,2,course_platform,1577892827.000000,7,1
5,t000039,3,direct_solution,1577892917.000000,7,1
5,t000039,4,challenge_understanding,1577893007.000000,7,1
5,t000039,5,confirmation,1577893097.000000,7,1
5,t000039,6,non_sequitur,1577893187.000000,7,1
5,t000039,7,confirmation,1577893277.000000,7,1
5,t000039,8,non_sequitur,1577893367.000000,7,1
5,t000039,9,direct_solution,1577893457.000000,7,1
5,t000039,10,debugging,1577893547.000000,7,1
5,t000039,11,concept_guidance_non_procedural,1577893637.000000,7,1
5,t000039,12,confusion,1577893727.000000,7,1
5,t000039,13,concept_guidance_procedural,1577893817.000000,7,1
5,t000039,14,challenge_understanding,1577893907.000000,7,1
5,t000039,15,confirmation,1577893997.000000,7,1
5,t000039,16,help_request,1577894087.000000,7,1
5,t000039,17,direct_solution,1577894177.000000,7,1
5,t000039,18,social_turn,1577894267.000000,7,1
5,t000039,19,help_request,1577894357.000000,7,1
5,t000039,20,confirmation,1577894447.000000,7,1
5,t000039,21,request_direction,1577894537.000000,7,1
5,t000039,22,request_direction,1577894627.000000,7,1
5,t000040,1,vague_request,1582482527.000000,6,1
5,t000040,2,social_turn,1582482617.000000,6,1
5,t000040,3,challenge_understanding,1582482707.000000,6,1
5,t000040,4,direct_solution,1582482797.000000,6,1
5,t000040,5,confirmation,1582482887.000000,6,1
